number,opened_at,amount,state,short_description,ci,user,department,category,processed_date,source_id,type,location,processing_time_hours
3ad99c7b-077d-4241-bd99-c9d9b9bd2598,2024-07-16 09:28:48,14254,Processed,Coach expert half current assume.,in,ericbowers,Development,Assets,2024-07-30 05:33:48,ba09b687-3591-4ead-9e5d-dbaa29cbd912,Recurring,Africa,332.0833333333333
c8455f73-9418-4381-a536-148c99533678,2024-05-17 06:31:27,23405,Submitted,Cause why keep child community house newspaper.,cost,sarah20,HR,Miscellaneous,2024-05-30 04:18:19,02a11a22-83fa-4061-be9b-48c7e0a1b434,Recurring,South America,309.7811111111111
f2fc003d-3692-44da-97ea-951cd29daf71,2024-03-13 03:05:02,66133,Submitted,Rest weight chair live bill.,song,collinsjoel,Finance,Assets,2024-02-29 03:34:02,edd88b8b-92c3-42a1-a7a2-4583f560203c,One-time,South America,-311.51666666666665
8ed38bd8-e159-42a0-be8e-613c8d2f3262,2024-07-15 11:07:35,20088,Submitted,High wall between sound.,stock,brandon18,Development,Services,2024-06-11 23:59:52,f74dbb8c-e7cb-4742-81cf-f142ae1f56ff,One-time,Europe,-803.1286111111111
8b66d63f-3886-4aa3-9927-63d0f92d634c,2024-10-06 04:39:59,55298,Pending,Mother line report seven ten force.,outside,kristinebrown,Customer Support,Miscellaneous,2024-08-10 20:26:17,ac8a6977-3078-44f8-acc7-8342d7386437,One-time,South America,-1352.2283333333332
e8d52eb7-a706-48fb-a5c9-fb2f3996052c,2024-10-02 03:54:04,86980,Declined,Outside move people same answer.,clearly,singletonangela,Customer Support,Services,2024-05-05 13:04:43,0ee5096c-8271-4116-985e-7fdcd9a155b3,One-time,South America,-3590.8225
9639dd2f-77cd-4ca2-b6ae-6152533d7e32,2024-04-02 01:21:58,23413,Submitted,Rise forward try sport series nothing tonight people.,clearly,ricejenna,Development,Travel,2024-04-14 22:00:04,5d450d27-4fb2-48b9-b131-a9e492ab48a0,Recurring,North America,308.635
87e3b7c4-ad06-4160-918a-366cae0a6728,2024-08-29 23:03:14,18000,Pending,Environment analysis official staff represent.,cost,logan59,IT,Services,2024-01-28 22:56:35,6accbdfe-42d8-426c-ab20-ed8c3b2e9b99,One-time,North America,-5136.110833333333
7af8497e-dd04-4f4b-9605-463bc19d77d6,2024-03-08 02:54:20,67834,Pending,East audience set keep still firm.,clearly,dana11,Customer Support,Services,2024-07-19 14:52:58,8def9ef2-e5b5-4698-b316-11e19fdca5d0,One-time,South America,3203.9772222222223
ba174a75-f035-4fc2-94a2-1e46fe24b42d,2024-07-20 12:02:55,40493,Processed,Less determine standard not same.,choose,dcraig,Sales,Assets,2024-09-07 04:12:17,4a71747f-6a38-4003-99ff-95686f5efa01,One-time,Africa,1168.1561111111112
05bab8a1-1048-42e5-baa4-8d935c5c3773,2024-08-15 07:52:16,16021,Processed,Trade then lot.,cost,dana11,IT,Travel,2024-10-29 19:22:15,5e3b1192-6733-4fad-9944-9e426b08701b,One-time,Asia,1811.4997222222223
288fd0e3-ce9e-4809-b18a-5c9c9ed47351,2024-04-04 08:53:16,58279,Submitted,Realize prevent success physical six prevent.,treat,dcraig,Product Management,Services,2024-03-01 14:59:57,3cd3f61c-e354-4501-9355-466b6b7254bb,One-time,South America,-809.8886111111111
071eba51-aab7-4c3c-8002-ef012693555c,2024-10-22 09:06:53,25777,Submitted,Factor give control true able out.,maintain,collinsjoel,HR,Assets,2024-05-17 17:27:20,cc28318d-0219-41d4-ac53-58c423053919,Recurring,South America,-3783.659166666667
7a51de11-25a0-4dde-b575-0ebbbec18d4c,2024-04-03 00:03:22,80832,Declined,Term many alone character soon year.,phone,bethdavis,Customer Support,Travel,2024-09-15 20:05:30,32e79444-e7ec-4d7c-ac8d-3e8971b4c695,One-time,North America,3980.0355555555557
bb6d2c41-c0a7-491a-92aa-7be1837d9bb8,2024-04-04 10:48:40,32987,Declined,Half reason answer piece.,north,pwilcox,Sales,Assets,2024-10-13 12:38:47,4fe7229b-2532-46da-a2ac-a3d6074ea62c,One-time,North America,4609.835277777778
1fb7b8ce-f6c6-440e-b327-1bda2b13a15d,2024-07-12 01:14:05,81436,Pending,Population son most their message.,exactly,janetsimon,Customer Support,Services,2024-08-12 03:36:27,2c994f0d-6300-4a8b-906d-2fee4cb660c9,One-time,Africa,746.3727777777777
25a22460-861c-454a-ba44-c3958dbd4a39,2024-09-11 07:08:09,63456,Submitted,Window according necessary wait training issue different bring.,itself,robertgilbert,Sales,Travel,2024-09-30 05:21:28,0fa60ed4-4ebf-4ce9-98dd-551dbc667d61,Recurring,Asia,454.22194444444443
2e2cdc50-9b05-41f3-9cae-b7ff0e2dacdb,2024-04-11 23:36:59,57221,Declined,Beautiful they front human.,beautiful,richard99,Finance,Travel,2024-05-26 00:16:23,d76440ab-7549-4f49-882a-5e58d516340e,Recurring,Europe,1056.6566666666668
c290c9e7-86d8-4cc8-94b1-be01af86b924,2024-06-02 20:45:29,76916,Pending,Central success learn leader administration.,understand,mdorsey,Customer Support,Assets,2024-02-18 14:19:50,8134725a-6686-4a6a-ae13-4419f16e6c16,One-time,Africa,-2526.4275
13e1d416-91fe-40ed-93dd-ab11dddf028e,2024-08-17 04:52:38,38782,Pending,Land amount very billion partner involve.,understand,qevans,Sales,Services,2024-02-21 05:53:09,715f5654-1e59-4d22-b504-c9070b1b65e8,One-time,Europe,-4270.991388888889
ae9d2567-ef95-423e-9035-5b2886469db5,2024-10-19 23:23:47,70896,Processed,Those significant sell hair science.,in,robertgilbert,Product Management,Assets,2024-10-24 00:34:14,ac49262d-9af2-4248-b52c-fdc13334a775,One-time,North America,97.17416666666666
83463036-f998-4cd8-ab87-afe3dea47b5a,2024-06-14 22:37:33,72694,Submitted,Fall peace around produce poor its.,one,qevans,Product Management,Services,2024-03-22 16:58:52,34b27663-37c1-4a60-8115-143236985ed0,Recurring,Asia,-2021.6447222222223
e9fbb942-a3fd-42bf-a977-bcd58b2b2fe6,2024-02-02 04:58:19,69616,Declined,However something lose effect when old.,choose,bethdavis,Customer Support,Services,2024-10-10 06:09:31,e27caefd-dd71-49bc-9155-5fa3e54391b8,One-time,Europe,6025.1866666666665
9bb4a725-28e8-4211-9c29-2de5bedaa138,2024-02-01 08:41:42,23822,Pending,Son address service professor professional.,one,fpratt,HR,Services,2024-09-27 02:50:13,c4dfaec8-9fd0-4548-bf66-fba335baabcf,One-time,Europe,5730.141944444445
7ccf7f03-d6c4-4c0c-94b1-aea2639dc290,2024-06-05 05:56:45,17678,Pending,Race keep such Democrat scene.,maintain,dana11,IT,Services,2024-05-15 15:37:32,7d3602b2-4af8-4058-a962-d4ff432cd7e2,One-time,Africa,-494.3202777777778
d24abc82-1351-40b0-a40b-abbc5eeacca9,2024-08-12 22:43:01,60030,Declined,Firm visit rule provide.,news,darryl83,Product Management,Services,2024-08-15 13:11:08,fa238ba7-3a4b-407a-a86d-0db9466fd771,One-time,North America,62.46861111111111
167e3d2c-88ba-420b-ac16-e596e5d7e8ee,2024-03-05 12:29:10,75062,Declined,Question investment pick who me.,maintain,ballkaitlin,Product Management,Services,2024-07-23 22:23:14,15d851bc-44e8-4b24-9022-1f9abd852446,One-time,South America,3369.9011111111113
b027bc0d-45e5-4db9-8b38-06c1bb321c0d,2024-09-14 00:22:30,25954,Processed,Better everything rather notice heart.,one,ricejenna,HR,Miscellaneous,2024-10-02 15:54:13,ab269f48-ae2b-472d-b8d6-f628dba55705,Recurring,Asia,447.5286111111111
3f2f0843-7513-4633-9fa7-7bd6befed7b6,2024-02-16 20:56:40,71635,Pending,Might practice will create customer walk serious game.,exactly,oschultz,Product Management,Services,2024-03-09 02:32:47,7a26f173-111c-4a9d-90e8-fb4b36063e1d,Recurring,Asia,509.6019444444444
1058eb88-d9fa-4d84-8d7e-d0f59412ad60,2024-10-01 21:07:20,65612,Submitted,Film pressure close almost cost born.,song,jessica41,Customer Support,Services,2024-04-24 22:26:48,c8b56f67-71eb-4cc3-87db-38fe22f5aeae,Recurring,North America,-3838.6755555555555
08540320-cfd9-4a52-bf5c-4188dafd4573,2024-09-02 05:31:55,27299,Pending,Today ready sport edge kind.,outside,singletonangela,Development,Travel,2024-07-01 14:51:58,1bbf698e-3ab3-4158-ac46-f5f3049a2993,Recurring,Africa,-1502.6658333333332
87e061c4-7efe-4a84-85c8-65392786a78c,2024-05-21 15:01:48,19640,Pending,Month politics woman necessary poor quickly.,exactly,singletonangela,Development,Services,2024-05-18 13:26:20,54c90efc-66b5-444a-946e-93d38f3ee51d,Recurring,Europe,-73.5911111111111
b775cc6e-19c7-4daf-ac72-315e150aa66d,2024-03-11 07:06:33,35489,Submitted,Or whose concern risk become.,one,michelle62,Finance,Travel,2024-07-01 18:34:24,403f771b-a7b3-4406-8c2a-235c37f834bc,Recurring,Asia,2699.4641666666666
b3a35ea1-0b85-4fb2-a660-61fd6bfc2e59,2024-08-11 19:57:28,61272,Submitted,Lead discover fact item ability.,summer,dana11,Finance,Travel,2024-03-02 02:58:38,0a092c8c-d0dd-4cb9-8ba3-218a4151e2c9,One-time,Asia,-3904.9805555555554
f04763c5-f084-43e1-a422-8ec573ee594c,2024-08-13 22:19:05,26196,Pending,Create west last marriage.,agreement,walter28,HR,Travel,2024-04-26 18:56:16,6cff15ce-9b59-43d2-b3ea-4bd5183a439c,One-time,Asia,-2619.380277777778
59302fbb-b391-4c78-8301-9d66b568e0e0,2024-03-05 15:06:45,64445,Pending,Enter often year summer.,news,jeffrey19,Finance,Services,2024-04-15 18:31:42,e87ce7c6-bdb1-40a9-b191-0f1307da2fbd,One-time,South America,987.4158333333334
ff8e814e-adf9-4d9c-bb61-493812c54bf4,2024-01-28 19:00:50,22862,Submitted,Say next performance pay bad.,north,oschultz,Development,Services,2024-04-08 19:50:19,71615935-097f-4648-93f2-8da325d5a1f4,Recurring,South America,1704.8247222222221
27289b84-a7c1-4cdc-acb2-96bab9a90367,2024-07-11 20:04:11,29714,Declined,History if somebody seat.,one,robertgilbert,IT,Assets,2024-06-11 03:19:18,a2823aad-53ee-4809-850a-f1781bc6b10c,Recurring,Asia,-736.7480555555555
ef4752b8-2533-4a14-a011-3f0d5641bcf3,2024-01-20 12:44:03,28504,Declined,Anything maybe vote.,cost,jessica41,IT,Services,2024-05-09 20:42:35,808c2dc6-79d1-4c25-a52a-7db0e36500f2,One-time,South America,2647.9755555555557
e005038c-70e8-4b3a-ae51-0d20cec46721,2024-10-24 16:00:26,63382,Submitted,Include per buy thing age single suggest.,stock,wardmichael,Sales,Travel,2024-04-25 23:28:33,a36b27d9-92ae-4e69-9496-a239e9c01362,Recurring,Asia,-4360.531388888889
ad215be4-5a94-4be3-97ae-21eb763f66ee,2024-01-01 23:13:10,62213,Pending,Find movement TV hold say baby performance.,news,melissagarza,Product Management,Assets,2024-08-17 14:40:07,6d367a50-8f7b-4c9d-88a2-a3ae76e7fd65,One-time,North America,5487.449166666666
c5ae651d-5484-414a-b308-f6c0f97e11ce,2024-05-09 19:43:01,21196,Processed,Environmental read her of.,itself,gray,Development,Services,2024-06-06 00:27:11,898bd56e-a2a4-45a0-975d-f850963045f3,Recurring,South America,652.7361111111111
c6ae2f9c-872c-444f-89d3-63c7c717eb27,2024-06-29 00:21:17,56831,Processed,Find approach treat share present always.,news,melissagarza,Product Management,Assets,2024-09-21 13:05:42,0cd5eba1-ec1e-4fbf-9b62-a4e1be564b60,Recurring,South America,2028.7402777777777
5e20a166-ff87-4dc1-9f58-7ef59315ad77,2024-10-05 12:35:37,75132,Submitted,Board indicate exist meet ever.,choose,melissagarza,Customer Support,Services,2024-01-23 04:00:03,2424517c-6a07-4815-b23e-c446e07a764d,Recurring,Asia,-6152.592777777778
35feb421-13e0-40a1-abb6-81f7e10efa96,2024-07-17 16:27:15,60522,Processed,Professional quality also receive forward.,phone,janetsimon,Customer Support,Assets,2024-08-20 07:14:42,108445f8-b417-4e85-aa97-a91affb88e4f,One-time,Europe,806.7908333333334
3be68308-34bf-4633-be38-2e3a41428931,2024-04-28 22:54:48,75142,Pending,Into itself community common up prove.,maintain,janetsimon,Customer Support,Miscellaneous,2024-05-28 11:15:13,f9e2d263-d2ad-42bb-be87-56aa3bf3a4b2,One-time,Europe,708.3402777777778
c7562003-2e3b-4d3a-940f-b1127f76362b,2024-01-15 10:47:28,19907,Submitted,Too at begin side tend whom campaign take.,north,adamssandra,HR,Travel,2024-01-21 07:47:24,19fac246-141d-4486-8099-2f18509d0ba2,One-time,Africa,140.9988888888889
c3f6b302-1797-4b17-b23f-c14e009755e5,2024-02-19 22:33:47,33644,Submitted,A help manager two.,north,jocelyn33,Finance,Services,2024-02-08 17:22:49,2c440a0b-42e6-4293-90bc-79034ca4f2df,One-time,Africa,-269.1827777777778
17ec9e89-e933-4538-ad21-f59bbd3dae8e,2024-10-26 12:59:51,17286,Pending,You else dark bill.,choose,amber10,HR,Travel,2024-01-02 14:43:37,970df081-8411-4aef-988a-fc567758aff1,Recurring,Asia,-7150.270555555556
3b2eade2-08dc-498e-975d-e2af05baa523,2024-04-26 07:49:35,80829,Submitted,Author edge state Mr.,stock,jeffrey19,Product Management,Miscellaneous,2024-07-09 02:12:21,a79b3607-a0a6-4e11-9cf4-d15a31b9de95,Recurring,Asia,1770.3794444444445
65056823-3906-4059-a039-22c2e62452ea,2024-04-21 00:21:42,25879,Pending,Action participant strong but above.,in,christensencheryl,HR,Assets,2024-07-18 22:26:51,1744e177-ad7d-4ad0-8dd8-c5ef0e1c3d3b,One-time,Asia,2134.0858333333335
307df248-616b-453a-9898-9cb9fb957792,2024-07-08 07:07:38,20428,Declined,Sing concern coach mean protect newspaper.,north,carrgregory,IT,Travel,2024-06-08 16:20:52,cfe0d9fa-8f60-414c-9ccf-58812667afd0,One-time,Asia,-710.7794444444445
d7815ad3-ad45-4f20-9e9c-d9c74d06d05c,2024-07-10 14:39:25,56616,Submitted,Purpose example huge writer.,maintain,amber10,Sales,Services,2024-02-17 23:22:34,66baff6c-4baf-403b-9adb-06a7be3ae18a,One-time,South America,-3447.2808333333332
350aa60e-33fb-40d0-99df-21dc4d4615e3,2024-02-04 11:48:21,23472,Submitted,Together various language PM throughout upon.,beautiful,hughesmaria,Development,Assets,2024-10-20 11:45:01,ca52c666-97ab-4e56-85c7-1ef9ade2ed7f,One-time,South America,6215.944444444444
6065c35f-a87d-4bc5-9720-22926cfdcb0b,2024-05-24 14:56:12,97312,Submitted,Poor organization feeling manage a.,exactly,qevans,Product Management,Services,2024-09-05 14:11:41,145a79a0-1e60-42af-b83f-ecca19125156,One-time,South America,2495.2580555555555
dfc30035-9115-436b-936c-d6dd04ed348c,2024-07-24 02:12:41,25664,Pending,Discuss hit view great report chair level think.,clearly,kelseygreen,Development,Assets,2024-02-21 17:25:11,9d73d937-0bfe-41b1-959a-0c2721dfc420,One-time,North America,-3680.7916666666665
86c92a26-91e3-4e68-b174-bb1405369ca8,2024-06-28 06:39:36,10917,Pending,It at common tend.,beautiful,bethdavis,Development,Services,2024-08-01 17:54:54,dfd9e022-604e-410e-8650-09776e385437,One-time,North America,827.255
cf82d7ef-b13a-420a-b155-d4a2fb3208ed,2024-01-29 22:15:41,10343,Submitted,Only him tax follow to southern inside.,exactly,nathanjenkins,IT,Services,2024-06-12 12:55:48,451ed227-11a1-4a30-9d4f-0468c7454bd9,One-time,South America,3230.668611111111
a42aec46-89f4-4dc0-9726-d1e49b532d2c,2024-02-13 00:03:49,57419,Processed,Resource attorney value political section black how young.,maintain,jillian90,Customer Support,Services,2024-05-01 02:23:56,28824cdb-1fc3-4df8-9a00-408445daa8f8,One-time,Asia,1874.3352777777777
ed92d5c6-3a9e-4068-ab3f-1dbbd82c7657,2024-03-03 14:51:39,71606,Pending,School west attack woman source prevent something.,news,mdorsey,Customer Support,Services,2024-07-05 00:03:23,3f977de8-f8a8-40c3-b69d-4e02d5e9d6f7,Recurring,Europe,2961.1955555555555
73badd94-a394-406f-b60e-a101a0f19c89,2024-10-14 15:25:10,35439,Processed,Wear among money action cultural last.,agreement,kelseygreen,Sales,Services,2024-10-16 02:09:25,7080bdb7-5e47-4205-8c60-6db4f5ff8702,Recurring,Asia,34.7375
ec16ae4c-0c84-48c8-be77-1f6aff37a203,2024-02-04 08:06:32,99591,Declined,Join this significant key available.,in,rberry,Customer Support,Services,2024-02-17 14:24:09,1454b837-e9ab-458f-889a-9e535d0158c0,One-time,Asia,318.2936111111111
3dd88cf7-18cb-4509-ae99-f78605d44201,2024-04-14 22:11:14,26560,Submitted,Artist debate trip expect.,money,olivermichael,HR,Travel,2024-01-09 02:08:16,491d1f2d-512d-42c7-9d25-f0c866ff4453,One-time,Europe,-2324.0494444444444
ca4e93ae-8d7a-4c3c-8716-6e42cf0b3f63,2024-10-26 16:18:09,11629,Submitted,Million create them technology life.,outside,nathanjenkins,IT,Travel,2024-08-12 06:48:35,a3f075bc-8771-454b-ba5f-6281f465424a,Recurring,Africa,-1809.4927777777777
d0a1c079-0272-4f66-bedf-76cd512b7494,2024-10-22 06:55:51,25599,Submitted,Office law certainly watch save describe.,itself,bethdavis,Development,Services,2024-10-25 09:42:01,a934d87e-11ae-43c9-9e51-e8f61fa219bf,Recurring,North America,74.76944444444445
aa82f395-0059-4db9-9bc7-f6fb940d7dc5,2024-10-29 19:58:08,68891,Pending,Fire Mrs practice control worker action.,agreement,wturner,Product Management,Travel,2024-09-09 13:37:09,2cc5abec-2aa2-4ca2-a731-0358318845f0,One-time,South America,-1206.3497222222222
0e8751cb-b64e-4aa8-bad9-d2c6972384f7,2024-04-23 10:15:53,66521,Declined,Mother building buy smile rule after.,stock,carrgregory,Sales,Assets,2024-08-29 10:08:58,009eee19-5913-4c59-87d0-33446f672f96,One-time,Asia,3071.884722222222
da112588-33b3-44d7-9110-4bb0b43ff462,2024-07-10 21:08:19,18119,Pending,Actually market education.,one,walter28,HR,Travel,2024-08-20 05:00:37,b87b7e91-3ccb-446a-8eac-834cf87f37a3,Recurring,Asia,967.8716666666667
e08bec54-eee6-4f61-a3af-8238c77363bb,2024-05-05 11:17:50,44215,Declined,Book surface prepare sort on despite.,money,michelle62,Finance,Services,2024-01-09 03:57:56,a3321f21-352c-42e0-a318-480644e3f1da,One-time,South America,-2815.3316666666665
98afe695-ce24-4cb2-aa63-a902837cb5f2,2024-03-30 19:57:36,58328,Processed,Amount authority could never.,news,kelseygreen,Product Management,Assets,2024-05-15 22:56:25,85d675af-7b0a-48a3-9c81-89e3abca89c4,Recurring,North America,1106.9802777777777
d09c0e4b-8cde-48e5-aab3-a30a9738f2fe,2024-10-26 21:12:13,63914,Declined,Media suffer can work least.,stock,amber10,Product Management,Assets,2024-09-15 21:38:02,a8e6fbd6-cafd-45d7-9c83-cc55116467df,Recurring,Asia,-983.5697222222223
7cd9e931-3503-4882-91f7-9e25400f63e3,2024-04-03 21:17:18,29821,Processed,End party hit adult instead participant.,news,collinsjoel,IT,Services,2024-10-08 08:54:57,ede7f4d7-5786-41c4-b6a7-f1960dcf76a1,One-time,Europe,4499.6275
d9071564-7bb0-44a4-900b-a7fce0358419,2024-07-25 08:37:55,14866,Processed,Baby type news sign onto during happen.,clearly,michaelsosa,IT,Services,2024-08-01 12:16:57,56692b7b-b010-413d-b5ac-963584bff87b,Recurring,Asia,171.65055555555554
ed11190f-d0b5-4cfe-b8bd-f595c32f5255,2024-01-21 20:14:18,27253,Submitted,Sort production above.,itself,walter28,Development,Services,2024-09-26 11:01:16,7a72a1f6-67b6-44a2-8aa8-a4dce04a3ccd,Recurring,Africa,5966.7827777777775
191c2b54-f38a-4cd7-a630-f49e1703e4ae,2024-02-02 02:13:58,51589,Pending,Job sing place social tough without.,maintain,christensencheryl,Product Management,Services,2024-07-27 13:17:15,7b5d5455-f704-4987-9d36-fbe60473469f,One-time,North America,4235.054722222222
4764d49f-2474-4c19-9555-088487c02b6b,2024-06-13 15:05:43,10678,Processed,Experience order idea ground follow school.,phone,ericbowers,IT,Services,2024-08-22 09:00:14,e15cb75c-4045-4eba-8896-a5128ad6013e,Recurring,South America,1673.9086111111112
f987435f-a02d-42f8-9d8c-0d32f2e02d0c,2024-07-30 17:24:52,66398,Pending,Your you local set fine partner case hit.,maintain,melissagarza,Finance,Assets,2024-08-09 23:29:22,4219d174-e2e0-4d08-bc6c-a6c9ffce0d9f,Recurring,North America,246.075
40ae356c-08bd-4e8c-9e35-feaf509b5672,2024-06-09 15:50:31,10179,Processed,Eye mean specific minute.,agreement,nathanjenkins,HR,Miscellaneous,2024-08-21 08:16:37,d73595ac-f815-4c77-95a0-f0f42b5d6bd1,Recurring,Asia,1744.435
152b52a3-f5de-4c99-bd6c-bed6083e2456,2024-10-11 10:21:26,44465,Pending,Carry federal field soon case music.,treat,jessica41,Sales,Travel,2024-10-21 14:34:13,30e72482-3923-4239-ad10-bd6fa393cbaa,Recurring,Africa,244.21305555555554
